msr_id,city,state
385218141811,SANTO ANDRE ,SP
407327399611,MOGI DAS CRUZES,SP
409062318632,CACAPAVA,SP
424274369471,SEN. CANEDO,GO
30692876931092,ARACAJU,SE
30725976305172,PETROPOLIS,RJ
30758106306452,BELO HORIZONTE,MG
30873265390228,CURITIBA,PR
31129613474196,TEOFILO OTONI,MG
31201607116436,IMPERATRIZ,MA
31269747454228,VITORIA DA CONQUISTA,BA
31373325658516,RIO DE JANEIRO,RJ
31393767938324,OSASCO,SP
31689934591892,SAO PAULO,SP
31729178266516,VILA VELHA,ES
31819778326676,POA,SP
31858085447572,SAO PAULO,SP
31862235952148,CURITIBA,PR
31940583839124,PORTO ALEGRE,RS
32231327835668,BETIM,MG
5056933632788,SAO PAULO,SP
29230695882900,SAO VICENTE,SP
29358965370260,PINHAIS,PR
29452716903700,SAO GONCALO DO AMARANTE,RN
24143366847252,RIO DE JANEIRO,RJ
30804815903892,GOIANIA,GO
31461210309268,FRANCA,SP
31652344310292,SANTO ANDRE,SP
32355503129620,IMBASSAI,BA
29057518437524,CARAPICUIBA,SP
29107598068116,SAO LUIS,MA
31791829048980,SANTA MARIA DE JETIBA,ES
32220184621076,SALVADOR,BA
32463570351508,SAO JOAQUIM DA BARRA,SP
32501342010260,SAO PAULO,SP
32530456746900,RIO DE JANEIRO,RJ
32545023513876,RIO DE JANEIRO,RJ
32551366292244,RIO DE JANEIRO,RJ
32556258832148,CRISTINO CASTRO,PI
32581003205396,BONITO,MS
32583954153236,TURVELANDIA,GO
32690281557140,SANTO ANDRE,SP
32728137237780,SANTO ANDRE,SP
32741746624404,CARAPICUIBA,SP
32731648748564,VIAMAO,RS
32614978305684,RIO DE JANEIRO,RJ
32889659181460,SAO PAULO,SP
32902052878356,RIO DE JANEIRO,RJ
24944096204308,BELEM,PA
32964073487380,MANAUS,AM
32988897530260,RIO DE JANEIRO,RJ
33052782131092,PELOTAS,RS
33052958315156,RIO DE JANEIRO,RJ
33073418535188,FLORIANOPOLIS,SC
33075797578004,PORTO ALEGRE,RS
33104863589268,ARACAJU,SE
33093622535060,OSASCO,SP
33145425939092,SAO PAULO,SP
33150357757076,NATAL,RN
33194351470356,NOSSA SENHORA DO SOCORRO,SE
32987040147092,MACEIO,AL
33208149022996,CURITIBA,PR
33250198344852,SAO PAULO,SP
33258669648020,SAO PAULO,SP
33344410460692,ABAETE,MG
33369697119764,PALMEIRAS,BA
33410396761364,CAMPO GRANDE,MS
33516913833364,RIO DE JANEIRO,RJ
33442461794964,MAIRINQUE,SP
33334574821780,RIBEIRAO PRETO,SP
33352379481876,ITAMARAJU,BA
33553678115092,VILA VELHA,ES
33570359430676,RIO DE JANEIRO,RJ
33573382261396,SANTO ANDRE,SP
33603241660180,CURITIBA,PR
33625687868308,GUARULHOS,SP
33365561175444,RIO DE JANEIRO,RJ
33456419716756,CAUCAIA,CE
33363433369620,BELEM,PA
33651614427028,SAO GONCALO,RJ
33265154372372,PARAOPEBA,MG
33688567070100,RIO DE JANEIRO,RJ
33752309033364,SAO PAULO,SP
33758109720596,ITAPEVI,SP
33763644495764,SAO PAULO,SP
33763957154452,RIO DE JANEIRO,RJ
33778122125332,SALVADOR,BA
33345185348756,DIADEMA,SP
33812340587668,SAO PAULO,SP
10078659529492,VILA VELHA,ES
33872239246996,ITANHAEM,SP
33874897729556,RIO DE JANEIRO,RJ
33904686343828,CARAGUATATUBA,SP
33909649638420,BETIM,MG
33918614878740,SAO PAULO,SP
33937818406676,SAO VICENTE,SP
21195061608596,VARGINHA,MG
33659466377364,CARIACICA,ES
34075174383252,RIO DE JANEIRO,RJ
34064716510740,SENADOR CANEDO,GO
34023109156116,FLORIANOPOLIS,SC
377363905411,RIO DE JANEIRO,RJ
34162804938772,SAO PAULO,SP
34259327576468,RIO DE JANEIRO,RJ
34267057758228,FAZENDA RIO GRANDE,PR
34283799410068,PEDREIRA,SP
34283824558740,SAO JOSE DOS CAMPOS,SP
34356708208404,FRANCO DA ROCHA,SP
34368345492372,SAO PAULO,SP
34369299313300,RIO DE JANEIRO,RJ
34387802653460,OSASCO,SP
34392389367060,CASCAVEL,PR
34408419963924,MACEIO,AL
34426696407572,SAO PAULO,SP
34436856832020,PINHAIS,PR
34484129705492,FOZ DO IGUACU,PR
34485884446612,ARAUCARIA,PR
34471861822100,SALVADOR,BA
34483744277268,RIO DE JANEIRO,RJ
34426800288276,PORTO ALEGRE,RS
34507408157076,RIO DE JANEIRO,RJ
34512847057428,SAO PAULO,SP
27579915437844,SAO VICENTE,SP
34565440954132,ARMACAO DOS BUZIOS,RJ
34587151702036,SAO PAULO,SP
34638442874772,SAO PAULO,SP
34799962614164,ESMERALDAS,MG
401736664672,FLORIANOPOLIS,SC
34755425041812,GUARUJA,SP
34769642848148,FLORIANOPOLIS,SC
34776627001364,SOROCABA,SP
34794838340756,ALVORADA D OESTE,RO
34806718740372,SAO PAULO,SP
34833572877972,VOLTA REDONDA,RJ
34858051390228,BARUERI,SP
34874440408468,BELO HORIZONTE,MG
34922814827924,SAO PAULO,SP
34971279893524,RIO DE JANEIRO,RJ
34995853842964,SAO PAULO,SP
34999586715924,SAO PAULO,SP
35018146769300,JUIZ DE FORA,MG
35033851244180,RIO DE JANEIRO,RJ
35054629113108,BRASILIA,DF
35054746101012,SAO PAULO,SP
35071243971220,SAO PAULO,SP
35143283946772,POA,SP
35144463051924,CONTAGEM,MG
35207230525332,BELO HORIZONTE,MG
35209439204500,SAO PAULO,SP
35222758140436,SAO PAULO,SP
35239921894676,URUCUCA,BA
35320041878164,JAU,SP
35321765024788,ARUJA,SP
35328099965204,LIVRAMENTO DE NOSSA SENHORA,BA
35339855692820,SAO PAULO,SP
35354819232148,SAO PAULO,SP
35389699748884,PENHA,SC
35399860600084,FORTALEZA,CE
35413101145364,FORTALEZA,CE
31889772488852,UBERLANDIA,MG
35100852640404,DUQUE DE CAXIAS,RJ
35099785775764,BELTERRA,PA
35438698205204,SAO CARLOS,SP
35453310566292,PIRACICABA,SP
35462330141076,SAO PAULO,SP
35478461752468,CUIABA,MT
35497306174612,RIO DE JANEIRO,RJ
35511522517140,VILA VELHA,ES
35515825961876,BELO HORIZONTE,MG
35535838491412,SAO PAULO,SP
35537106063764,BRASILIA,DF
35583147867156,SAO PAULO,SP
35589289680788,PORTO ALEGRE,RS
35641885440404,SAO PAULO,SP
35649837398420,CUBATAO,SP
35659489398164,SANTO ANDRE,SP
35696174625044,SAO CAETANO DO SUL,SP
35707971675668,BRASILIA,DF
35715624231700,SAO PAULO,SP
35639026029716,OLINDA,PE
35745037261332,SAO JOSE,SC
35760903711636,SAO PAULO,SP
35814323038868,PORTO ALEGRE,RS
35875475304596,SERRA,ES
35899333607956,GUAIRA,SP
36008320047892,BRASILIA,DF
23985076839444,CARIACICA,ES
36141190721428,PARAISOPOLIS,MG
36167858295060,JABOATAO DOS GUARARAPES,PE
36175299413396,SALVADOR,BA
36206900251796,SANTA MARIA DA BOA VISTA,PE
36210338104852,CONTAGEM,MG
36211418544020,ANAPOLIS,GO
14426419908244,BARRA MANSA,RJ
36279935013012,CURITIBA,PR
36337333692436,PORTO SEGURO,BA
36394906469396,TAUBATE,SP
36462495866004,RIO DE JANEIRO,RJ
36472673916180,CAJAMAR,SP
36475429742868,CURITIBA,PR
36537781621396,SAO PAULO,SP
36541053409812,VARZEA PAULISTA,SP
36574378656660,SAO PAULO,SP
32502449639316,SAO PAULO,SP
32597174748692,RIO DE JANEIRO,RJ
32680625052308,SAO PAULO,SP
32828414279444,RIO DE JANEIRO,RJ
27360424536852,MURITIBA,BA
33040455814932,OSASCO,SP
33569016311828,SAO VICENTE,SP
33575525196180,RIO DE JANEIRO,RJ
33546750449300,CAMPINAS,SP
34263516831380,MOGI DAS CRUZES,SP
34418250679700,COLOMBO,PR
34516582118420,RIO DE JANEIRO,RJ
34592622604820,SALVADOR,BA
34655719961620,MANAUS,AM
34660189708692,CARIACICA,ES
34762688817428,SAO PAULO,SP
5211327870740,SAO PEDRO DA ALDEIA,RJ
34975558396948,SENHOR DO BONFIM,BA
34993445542804,CAMPINAS,SP
35050897289492,SAO PAULO,SP
35230579281044,SALVADOR,BA
35515505820564,POUSO ALEGRE,MG
35668771912980,BELO HORIZONTE,MG
36058272208404,RIO DE JANEIRO,RJ
36145661520276,COCALZINHO DE GOIAS,GO
36146189803540,ARMACAO DOS BUZIOS,RJ
36375057530260,FOZ DO IGUACU,PR
36514952169236,SUMIDOURO,RJ
377363706011,RIO DE JANEIRO,RJ
35009956403476,PEREIRA BARRETO,SP
35053459883796,FOZ DO IGUACU,PR
36033897464212,SAO LEOPOLDO,RS
36260051734420,ESMERALDAS,MG
20360776457108,ACARA,PA
377293854332,RIO DE JANEIRO,RJ
36453084531476,RIO DE JANEIRO,RJ
